trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
19,False,"{'a': 0.5, 'e': 0.9093729344682314}",25,3,-37.783931615631495,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.9048374180359595}",20,0,-80.39199292453478,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.9003245225862656}",20,0,-170.26128044219152,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.8958341352965282}",20,0,-80.21556092751459,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.8913661439068313}",20,0,-124.27377166632228,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.8869204367171575}",20,0,-36.54903683589987,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.8824969025845955}",30,0,-175.07457103758762,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
26,False,"{'a': 0.5, 'e': 0.8780954309205613}",30,3,-75.62210722861148,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.8737159116880344}",20,0,-56.36853725443368,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.8693582353988059}",20,0,-92.83824032082455,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.8650222931107413}",20,0,-112.5844591631889,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.8607079764250578}",20,0,-146.24743491451594,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
31,False,"{'a': 0.5, 'e': 0.8564151774836135}",20,0,-17.210856427710933,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.8521437889662113}",20,0,-44.260103410960724,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.8478937040879159}",20,0,-14.459422972132487,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.8436648165963837}",25,0,-81.78937793545052,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.8394570207692074}",30,6,-130.726116682033,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 2}",1
36,False,"{'a': 0.5, 'e': 0.835270211411272}",20,0,-53.5012767009695,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.8311042838521256}",35,0,-95.30044971080322,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8269591339433623}",30,0,-39.87857481359179,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.8228346580560184}",25,16,-22.396074146480487,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.8187307530779818}",20,0,-34.56775608697554,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.8146473164114145}",25,8,-16.05273174516712,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.8105842459701871}",25,0,-55.3925589840771,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.8065414401773269}",20,0,-14.214455680652888,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.8025187979624785}",25,0,-79.73548393192397,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.7985162187593771}",30,0,-84.1118156332311,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.794533602503334}",20,0,-28.037000123899993,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.7905708496287356}",30,19,-45.85600219279248,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.7866278610665535}",20,0,-114.25469285987272,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.7827045382418681}",20,0,-79.00651092422476,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.7788007830714049}",20,0,-123.89888663795348,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
51,False,"{'a': 0.5, 'e': 0.774916497961081}",30,1,-156.2390928151622,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 2}",1
52,False,"{'a': 0.5, 'e': 0.7710515858035663}",20,0,-105.84145567631926,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.7672059499758557}",30,0,-83.13213161776932,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.7633794943368531}",25,0,-58.84871664302215,"{0: 14, 1: 7, 2: 4, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.7595721232249685}",20,9,1.1788024572893518,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.7557837414557255}",30,0,-103.76488504951736,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.7520142543193826}",25,0,-73.12432132396134,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.7482635675785653}",25,0,-114.75545806395012,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.7445315874659094}",30,0,-66.63300768095613,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.7408182206817179}",20,0,-113.51670968065865,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.7371233743916278}",20,10,-68.11271798714932,"{0: 4, 1: 1, 2: 3, 3: 2, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.7334469562242892}",30,0,-144.38968405640696,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.7297888742690568}",25,0,-78.08626737707915,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.7261490370736909}",30,0,-200.07956181384347,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
65,False,"{'a': 0.5, 'e': 0.7225273536420722}",20,11,-30.272257284283107,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.7189237334319262}",20,0,-93.34249686663091,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.7153380863525599}",20,0,-132.49971875846623,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.7117703227626097}",30,12,-51.53232385872866,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
69,False,"{'a': 0.5, 'e': 0.7082203534678}",25,0,-138.86873367544814,"{0: 17, 1: 2, 2: 1, 3: 3, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.7046880897187134}",25,0,-96.07086367140266,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.7011734432085724}",25,0,-78.74633918449898,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.697676326071031}",25,1,-104.23523752150118,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 3}",1
73,False,"{'a': 0.5, 'e': 0.6941966508779789}",30,0,-22.021618353692542,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.6907343306373547}",25,0,-173.02825841039197,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.6872892787909722}",25,0,-159.99001407803,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
76,False,"{'a': 0.5, 'e': 0.6838614092123558}",25,0,-59.56283778669195,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.6804506362045877}",20,0,-60.39143593714603,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.6770568744981647}",25,0,-51.161575136304585,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.6736800392488677}",25,0,-38.58848066901138,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.6703200460356393}",25,0,-58.04477422597774,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.6669768108584744}",20,0,-59.828123463521585,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.6636502501363194}",35,24,-2.3003963671401513,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.6603402807049829}",20,0,-9.81922853650366,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.6570468198150567}",30,0,-138.22909459927874,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
85,False,"{'a': 0.5, 'e': 0.6537697851298473}",25,0,-124.07514002111431,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.6505090947233165}",35,8,-56.06828255620367,"{0: 20, 1: 2, 2: 3, 3: 2, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.6472646670780347}",25,0,-100.95041926423981,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.6440364210831414}",20,0,3.787426609106187,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.6408242760323187}",30,0,-48.72242542445697,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.6376281516217733}",25,0,-32.21337527935503,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.6344479679482282}",20,0,-21.712522553813486,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.631283645506926}",20,0,-24.516939485207388,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.6281351051896408}",20,3,-6.622977430906008,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,3,-30.876889162622025,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.62188505646502}",25,0,-159.49199152569378,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
96,False,"{'a': 0.5, 'e': 0.6187833918061408}",20,0,8.770651603521525,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.6156971967642851}",35,0,-96.07807413868414,"{0: 27, 1: 2, 2: 3, 3: 1, 4: 2}",0
98,False,"{'a': 0.5, 'e': 0.6126263941844161}",25,19,-0.993646631258619,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.6095709072963093}",35,21,10.691603957164197,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.6065306597126334}",30,8,-81.26808583955311,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
101,False,"{'a': 0.5, 'e': 0.6035055754270405}",20,0,-57.02592013770308,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,0,-2.73871675441983,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.5975005946182375}",25,0,-127.48703980213732,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
104,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,0,-38.35402419499296,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.5915553643668151}",30,5,-50.183330013574015,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
106,False,"{'a': 0.5, 'e': 0.5886049696783552}",20,6,-33.19380286247089,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.5856692901447937}",30,0,-36.63318432822085,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.5827482523739896}",20,16,8.918595800551463,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.5798417833398464}",20,7,8.849336289042775,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.5769498103804866}",35,3,-91.78487490512956,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 2}",1
111,False,"{'a': 0.5, 'e': 0.574072261196436}",20,11,-3.762777952548674,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,2,-51.34883234066375,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.5683601467575404}",30,0,-33.51540961136137,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.5655254386995371}",25,13,-15.010236326783504,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.5627048688069557}",30,7,-96.55355540159331,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 2}",1
116,False,"{'a': 0.5, 'e': 0.559898366565402}",30,4,-73.98033842918383,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.5571058618121739}",20,0,-70.94499589477459,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.5543272847345071}",25,20,8.9102100460807,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.5515625658678298}",35,4,-54.618657100509346,"{0: 24, 1: 0, 2: 5, 3: 2, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.5488116360940265}",30,21,9.878406128315177,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.5460744266397094}",30,0,-135.37390005426434,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.5433508690744998}",25,7,-45.011419353114505,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
123,False,"{'a': 0.5, 'e': 0.5406408953093166}",25,0,6.798886147152146,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.5379444375946745}",20,3,-16.037172807361014,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.5352614285189903}",25,20,6.7372371646363955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.5325918010068972}",20,13,14.472265674138583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.5299354883175685}",25,0,-77.78602041835943,"{0: 18, 1: 2, 2: 1, 3: 4, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.5272924240430485}",20,0,-9.666080037919757,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.5246625421065929}",20,0,-87.75936171107368,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.522045776761016}",20,0,-15.750880935997493,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.5194420625870482}",20,0,10.318680291378653,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.5168513344916992}",20,0,1.694655301611142,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.5142735277066319}",20,6,-59.41341441943783,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
134,False,"{'a': 0.5, 'e': 0.5117085777865424}",30,13,-12.981190995548603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.5091564206075492}",25,4,-20.473201326119792,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.5066169923655895}",25,0,-53.28302416364008,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.5040902295748255}",30,3,5.703208960410288,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.5015760690660555}",35,14,20.474945413883972,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.49907444798513595}",25,10,-63.93274723510427,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.49658530379140947}",20,0,-44.421938562673205,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.4941085742561417}",25,7,8.844464335986338,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.4916441974609651}",25,0,-63.501699344105084,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
143,False,"{'a': 0.5, 'e': 0.48919211179633154}",20,0,-48.104834800767655,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,0,-4.995816583547441,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.48432456895536247}",20,0,-158.2951418842094,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.48190899009020244}",25,11,22.466504597400963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.4795054589748941}",25,0,-36.0140614064381,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.4771139155210344}",20,0,-64.07493558196242,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.4747342999399124}",25,0,-20.360607694642706,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.4723665527410147}",20,0,-120.40022981217896,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
151,False,"{'a': 0.5, 'e': 0.47001061473053796}",25,5,-35.332744063639154,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.46766642700990924}",35,3,12.943574040261048,"{0: 29, 1: 1, 2: 2, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.4653339309743134}",25,0,-85.94179255167049,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.46301306831122807}",20,0,-19.935644776045784,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.4607037809989658}",25,13,7.749468255042588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.4584060113052235}",20,6,-82.20934884303767,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
157,False,"{'a': 0.5, 'e': 0.4561197017856392}",20,11,3.9642284934323095,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,0,-148.81596545187105,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
159,False,"{'a': 0.5, 'e': 0.4515812349225922}",20,8,-74.11899667106249,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
160,False,"{'a': 0.5, 'e': 0.44932896411722156}",25,8,-2.504229393400615,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.4470879265593564}",30,0,-119.41949657428903,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.4448580662229411}",25,0,29.672035787832133,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.4426393273613511}",25,0,-96.7085816099564,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
164,False,"{'a': 0.5, 'e': 0.44043165450599925}",25,19,3.5014897501987026,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.4382349924649492}",20,5,-60.59304258702689,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.43604928632153556}",20,10,7.581855885169004,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.4338744814329909}",25,6,-10.835856563617027,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,0,-90.86760643750588,"{0: 12, 1: 5, 2: 0, 3: 2, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.42955735821073915}",25,13,-20.81113952073186,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.4274149319487267}",25,11,-35.13302208272887,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
171,False,"{'a': 0.5, 'e': 0.42528319108227414}",30,12,-60.321003043102465,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
172,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,8,2.1077321509121236,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.4210515526273212}",20,0,-102.10170331583282,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
174,False,"{'a': 0.5, 'e': 0.418951549247639}",35,0,-65.79720470798847,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.4168620196785084}",25,14,18.335349706659,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.4147829116815814}",25,15,-1.386096531335146,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.4127141732790497}",20,0,-60.2160484437656,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,19,-3.9439155481572783,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.40860759864084845}",20,7,22.90553381293641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4065696597405991}",25,17,-38.311795057831816,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.4045418851030188}",20,0,-83.75493122751487,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,6,-42.15041696214027,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.4005166260908188}",20,8,-21.784616490077735,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
