trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
39,False,"{'a': 0.001, 'e': 0.9617507091463667}",20,0,-69.47838851364199,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
40,False,"{'a': 0.001, 'e': 0.9607894391523232}",25,0,-79.74454125635562,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 0}",0
41,False,"{'a': 0.001, 'e': 0.9598291299477989}",30,0,-91.45497047327038,"{0: 17, 1: 8, 2: 3, 3: 2, 4: 0}",0
42,False,"{'a': 0.001, 'e': 0.9588697805724845}",20,0,-45.063071816637496,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.001, 'e': 0.9579113900670306}",20,0,-38.59731201596165,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
44,False,"{'a': 0.001, 'e': 0.9569539574730467}",20,0,-116.57301314808115,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.001, 'e': 0.9559974818331}",20,0,-80.96056510219115,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
46,False,"{'a': 0.001, 'e': 0.9550419621907147}",25,0,-144.14950416115101,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
47,False,"{'a': 0.001, 'e': 0.9540873975903711}",20,0,-145.3288565551919,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
48,False,"{'a': 0.001, 'e': 0.9531337870775047}",30,0,-199.4440637363075,"{0: 14, 1: 3, 2: 10, 3: 1, 4: 2}",0
49,False,"{'a': 0.001, 'e': 0.9521811296985049}",30,0,-119.35034465003642,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
50,False,"{'a': 0.001, 'e': 0.951229424500714}",30,0,-83.36885980078436,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
51,False,"{'a': 0.001, 'e': 0.950278670532427}",30,0,-153.88842113601288,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
52,False,"{'a': 0.001, 'e': 0.9493288668428895}",20,0,-37.0441698800212,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
53,False,"{'a': 0.001, 'e': 0.9483800124822982}",20,0,-128.14765992252634,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
54,False,"{'a': 0.001, 'e': 0.9474321065017983}",20,6,-51.97792486361268,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
55,False,"{'a': 0.001, 'e': 0.9464851479534838}",20,1,-110.96144842135534,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 2}",1
56,False,"{'a': 0.001, 'e': 0.9455391358903963}",30,0,-140.51419886014924,"{0: 15, 1: 4, 2: 8, 3: 3, 4: 0}",0
57,False,"{'a': 0.001, 'e': 0.9445940693665233}",35,0,-267.85855162267075,"{0: 18, 1: 2, 2: 10, 3: 1, 4: 4}",0
58,False,"{'a': 0.001, 'e': 0.9436499474367985}",30,0,-103.17136696766936,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
59,False,"{'a': 0.001, 'e': 0.9427067691570997}",25,0,-99.24611936149209,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
60,False,"{'a': 0.001, 'e': 0.9417645335842487}",20,0,-68.72097155377337,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
61,False,"{'a': 0.001, 'e': 0.9408232397760097}",30,19,2.407243399123592,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.001, 'e': 0.9398828867910889}",20,0,-101.5344646712217,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
63,False,"{'a': 0.001, 'e': 0.9389434736891332}",20,0,-120.12438468669447,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
64,False,"{'a': 0.001, 'e': 0.9380049995307295}",20,0,-98.59972584433305,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
65,False,"{'a': 0.001, 'e': 0.9370674633774034}",20,0,-120.53270535153018,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
66,False,"{'a': 0.001, 'e': 0.9361308642916188}",25,0,-141.8618028133872,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
67,False,"{'a': 0.001, 'e': 0.9351952013367766}",20,0,-81.70893018815828,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
68,False,"{'a': 0.001, 'e': 0.9342604735772135}",25,0,-160.51650026157768,"{0: 12, 1: 7, 2: 2, 3: 2, 4: 2}",0
69,False,"{'a': 0.001, 'e': 0.933326680078202}",30,0,-79.4833687899505,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
70,False,"{'a': 0.001, 'e': 0.9323938199059483}",35,0,-129.69458420673635,"{0: 25, 1: 1, 2: 5, 3: 3, 4: 1}",0
71,False,"{'a': 0.001, 'e': 0.9314618921275921}",25,0,-82.93585264850662,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
72,False,"{'a': 0.001, 'e': 0.9305308958112057}",20,0,-63.585936071730586,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.001, 'e': 0.9296008300257927}",20,0,-38.16037725233287,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
74,False,"{'a': 0.001, 'e': 0.9286716938412872}",25,0,-141.04275030321608,"{0: 10, 1: 6, 2: 8, 3: 0, 4: 1}",0
75,False,"{'a': 0.001, 'e': 0.9277434863285529}",20,0,-34.404433831985095,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
76,False,"{'a': 0.001, 'e': 0.9268162065593822}",25,0,-77.24456640007844,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
77,False,"{'a': 0.001, 'e': 0.9258898536064953}",25,0,-80.5865241359351,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.001, 'e': 0.9249644265435393}",20,0,-106.24111801935703,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
79,False,"{'a': 0.001, 'e': 0.9240399244450868}",20,0,-95.05028463988745,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
80,False,"{'a': 0.001, 'e': 0.9231163463866358}",20,0,-105.0915977015174,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
81,False,"{'a': 0.001, 'e': 0.922193691444608}",30,19,-14.761345666939459,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.001, 'e': 0.9212719586963487}",30,0,-177.10495195043225,"{0: 18, 1: 3, 2: 4, 3: 3, 4: 2}",0
83,False,"{'a': 0.001, 'e': 0.9203511472201247}",20,0,-203.26493915050605,"{0: 8, 1: 1, 2: 5, 3: 4, 4: 2}",0
84,False,"{'a': 0.001, 'e': 0.9194312560951247}",20,0,-38.073510980614415,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
85,False,"{'a': 0.001, 'e': 0.9185122844014574}",20,0,-40.49238323148024,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
86,False,"{'a': 0.001, 'e': 0.9175942312201509}",20,0,-77.53860351400893,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
87,False,"{'a': 0.001, 'e': 0.9166770956331523}",25,0,-95.86187077995235,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
88,False,"{'a': 0.001, 'e': 0.9157608767233256}",20,0,-151.06751600677276,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
89,False,"{'a': 0.001, 'e': 0.914845573574452}",25,0,-171.46116453188645,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
90,False,"{'a': 0.001, 'e': 0.9139311852712282}",25,0,-68.37742203802003,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
91,False,"{'a': 0.001, 'e': 0.9130177108992658}",30,0,-125.22976279857382,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
92,False,"{'a': 0.001, 'e': 0.9121051495450904}",20,0,-14.94420009287674,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
93,False,"{'a': 0.001, 'e': 0.9111935002961405}",25,0,-171.2866588965712,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
94,False,"{'a': 0.001, 'e': 0.910282762240767}",20,4,-27.162742670061434,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
95,False,"{'a': 0.001, 'e': 0.9093729344682314}",20,0,-115.57635228001423,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
96,False,"{'a': 0.001, 'e': 0.9084640160687062}",30,0,-93.99072061929533,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
97,False,"{'a': 0.001, 'e': 0.9075560061332727}",25,0,-140.64103388224208,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
98,False,"{'a': 0.001, 'e': 0.9066489037539209}",25,0,-145.14756358758535,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
99,False,"{'a': 0.001, 'e': 0.9057427080235485}",20,0,-77.83858178337393,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",1
100,False,"{'a': 0.001, 'e': 0.9048374180359595}",25,0,-80.07411097559556,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
101,False,"{'a': 0.001, 'e': 0.9039330328858641}",20,0,-60.78046258583825,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
102,False,"{'a': 0.001, 'e': 0.9030295516688768}",25,17,-9.495927939670493,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
103,False,"{'a': 0.001, 'e': 0.9021269734815165}",25,4,-112.826107355807,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 1}",1
104,False,"{'a': 0.001, 'e': 0.9012252974212047}",25,0,-158.4342058377495,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
105,False,"{'a': 0.001, 'e': 0.9003245225862656}",20,0,-153.60955816417902,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
106,False,"{'a': 0.001, 'e': 0.899424648075924}",20,0,-121.67978725165952,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
107,False,"{'a': 0.001, 'e': 0.8985256729903055}",25,14,-32.85596449206886,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
108,False,"{'a': 0.001, 'e': 0.8976275964304349}",20,8,-31.85211733371428,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 0}",1
109,False,"{'a': 0.001, 'e': 0.8967304174982355}",25,0,-142.50011564183075,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
110,False,"{'a': 0.001, 'e': 0.8958341352965282}",25,0,-103.12578755600236,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
111,False,"{'a': 0.001, 'e': 0.894938748929031}",20,0,-91.22509459059394,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
112,False,"{'a': 0.001, 'e': 0.8940442575003572}",20,0,-54.58328563491538,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
113,False,"{'a': 0.001, 'e': 0.8931506601160155}",25,0,-84.99989127171135,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
114,False,"{'a': 0.001, 'e': 0.8922579558824083}",25,0,-149.31537092378284,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
115,False,"{'a': 0.001, 'e': 0.8913661439068313}",25,9,-96.24614713741306,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 1}",1
116,False,"{'a': 0.001, 'e': 0.8904752232974726}",20,0,-120.91865232139062,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
117,False,"{'a': 0.001, 'e': 0.8895851931634113}",25,0,-127.00837854261147,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
118,False,"{'a': 0.001, 'e': 0.8886960526146174}",25,0,-62.203049192083725,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
119,False,"{'a': 0.001, 'e': 0.8878078007619501}",25,0,-39.33265324409886,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
120,False,"{'a': 0.001, 'e': 0.8869204367171575}",25,0,-67.10880272364925,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
121,False,"{'a': 0.001, 'e': 0.8860339595928756}",25,0,-200.75510691505715,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
122,False,"{'a': 0.001, 'e': 0.8851483685026271}",30,0,-175.28325892761296,"{0: 16, 1: 2, 2: 8, 3: 3, 4: 1}",0
123,False,"{'a': 0.001, 'e': 0.8842636625608209}",25,13,17.226646590916666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.001, 'e': 0.8833798408827509}",20,0,-104.60313900381361,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
125,False,"{'a': 0.001, 'e': 0.8824969025845955}",25,0,-116.49006591429008,"{0: 15, 1: 1, 2: 5, 3: 4, 4: 0}",0
126,False,"{'a': 0.001, 'e': 0.8816148467834161}",25,0,-172.6480239457946,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
127,False,"{'a': 0.001, 'e': 0.880733672597157}",25,0,-149.23573323955475,"{0: 18, 1: 2, 2: 0, 3: 2, 4: 3}",1
128,False,"{'a': 0.001, 'e': 0.8798533791446438}",20,0,-89.97731618844702,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
129,False,"{'a': 0.001, 'e': 0.8789739655455832}",20,0,-171.66866389458596,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
130,False,"{'a': 0.001, 'e': 0.8780954309205613}",25,0,-194.67819425522868,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
131,False,"{'a': 0.001, 'e': 0.8772177743910435}",20,0,-110.26720362971801,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
132,False,"{'a': 0.001, 'e': 0.8763409950793732}",25,11,-34.5907320052704,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
133,False,"{'a': 0.001, 'e': 0.8754650921087711}",20,0,-72.28324304435057,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
134,False,"{'a': 0.001, 'e': 0.874590064603334}",20,0,-23.698835766909806,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
135,False,"{'a': 0.001, 'e': 0.8737159116880344}",20,12,-10.864587774173323,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.001, 'e': 0.8728426324887193}",20,0,-101.11888224155409,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
137,False,"{'a': 0.001, 'e': 0.8719702261321094}",30,0,-241.66084217083744,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
138,False,"{'a': 0.001, 'e': 0.8710986917457983}",20,0,-3.3066298405276164,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
139,False,"{'a': 0.001, 'e': 0.8702280284582515}",20,0,-67.37904907598396,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
140,False,"{'a': 0.001, 'e': 0.8693582353988059}",20,0,-124.09576734514864,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
141,False,"{'a': 0.001, 'e': 0.8684893116976679}",20,0,-157.38406917027774,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
142,False,"{'a': 0.001, 'e': 0.867621256485914}",20,0,-75.16366399908682,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",1
143,False,"{'a': 0.001, 'e': 0.8667540688954889}",20,0,-113.33760695942402,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
144,False,"{'a': 0.001, 'e': 0.865887748059205}",25,0,-66.28198595381319,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
145,False,"{'a': 0.001, 'e': 0.8650222931107413}",20,0,-80.16618293498617,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
146,False,"{'a': 0.001, 'e': 0.8641577031846428}",35,0,-192.9747898447477,"{0: 23, 1: 1, 2: 7, 3: 1, 4: 3}",0
147,False,"{'a': 0.001, 'e': 0.8632939774163194}",30,0,-195.21797563977088,"{0: 13, 1: 4, 2: 9, 3: 3, 4: 1}",0
148,False,"{'a': 0.001, 'e': 0.8624311149420455}",25,0,-96.1535323644767,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.8615691148989583}",30,10,-81.97655064887681,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",1
150,False,"{'a': 0.001, 'e': 0.8607079764250578}",20,0,-62.62297163616941,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
151,False,"{'a': 0.001, 'e': 0.8598476986592055}",20,0,-29.146608275672396,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
152,False,"{'a': 0.001, 'e': 0.8589882807411234}",20,0,-37.60730432539574,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
153,False,"{'a': 0.001, 'e': 0.8581297218113938}",25,0,-62.68135212509664,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.8572720210114575}",25,0,-140.15211538420263,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
155,False,"{'a': 0.001, 'e': 0.8564151774836135}",20,0,-30.792257130974466,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
156,False,"{'a': 0.001, 'e': 0.8555591903710185}",30,0,-36.32624447861271,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
157,False,"{'a': 0.001, 'e': 0.8547040588176851}",20,0,-59.87033056535832,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
158,False,"{'a': 0.001, 'e': 0.8538497819684817}",30,0,-45.673988936328506,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
159,False,"{'a': 0.001, 'e': 0.8529963589691315}",20,0,-190.34575018818612,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 4}",0
160,False,"{'a': 0.001, 'e': 0.8521437889662113}",25,0,-52.244979056842105,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
161,False,"{'a': 0.001, 'e': 0.8512920711071511}",25,0,-105.23600020391417,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
162,False,"{'a': 0.001, 'e': 0.850441204540233}",20,0,-41.661400205924224,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
163,False,"{'a': 0.001, 'e': 0.8495911884145902}",20,4,-51.33912481327229,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
164,False,"{'a': 0.001, 'e': 0.8487420218802068}",25,0,-120.69130739572603,"{0: 13, 1: 7, 2: 2, 3: 2, 4: 1}",0
165,False,"{'a': 0.001, 'e': 0.8478937040879159}",20,0,-131.5036929160015,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",1
166,False,"{'a': 0.001, 'e': 0.8470462341893996}",25,15,-31.08909758016627,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 0}",1
167,False,"{'a': 0.001, 'e': 0.8461996113371882}",30,0,-73.89027961551834,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
168,False,"{'a': 0.001, 'e': 0.8453538346846587}",25,11,4.1359237825506785,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.001, 'e': 0.8445089033860343}",20,4,9.28651357824431,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.001, 'e': 0.8436648165963837}",20,14,-12.827962616094167,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.001, 'e': 0.8428215734716199}",20,0,-164.5765905093518,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
172,False,"{'a': 0.001, 'e': 0.8419791731684999}",20,0,-127.72838469465012,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
173,False,"{'a': 0.001, 'e': 0.8411376148446232}",30,0,-22.080264861072084,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
174,False,"{'a': 0.001, 'e': 0.8402968976584314}",20,2,-129.04654286945473,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
175,False,"{'a': 0.001, 'e': 0.8394570207692074}",25,0,-36.87274653931537,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
176,False,"{'a': 0.001, 'e': 0.838617983337074}",25,0,-65.35406923958881,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
177,False,"{'a': 0.001, 'e': 0.8377797845229938}",20,4,-72.25284628536828,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
178,False,"{'a': 0.001, 'e': 0.8369424234887681}",20,0,-112.50308153843284,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
179,False,"{'a': 0.001, 'e': 0.8361058993970355}",20,13,-32.83845584334068,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
180,False,"{'a': 0.001, 'e': 0.835270211411272}",25,9,-38.862954340559654,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
181,False,"{'a': 0.001, 'e': 0.8344353586957896}",30,0,-98.95852058817505,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
182,False,"{'a': 0.001, 'e': 0.8336013404157353}",25,0,-81.90221576984213,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
183,False,"{'a': 0.001, 'e': 0.832768155737091}",20,0,-17.39749304162408,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
