trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
49,False,"{'a': 0.01, 'e': 0.9521811296985049}",20,3,0.5689845495560917,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.01, 'e': 0.951229424500714}",20,0,-94.76685434228581,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
51,False,"{'a': 0.01, 'e': 0.950278670532427}",25,0,-68.45219853796608,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
52,False,"{'a': 0.01, 'e': 0.9493288668428895}",20,0,-85.69703530541442,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
53,False,"{'a': 0.01, 'e': 0.9483800124822982}",30,0,-226.5278816029846,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 5}",0
54,False,"{'a': 0.01, 'e': 0.9474321065017983}",20,0,-40.81654368470063,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
55,False,"{'a': 0.01, 'e': 0.9464851479534838}",20,0,-111.7789901015346,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
56,False,"{'a': 0.01, 'e': 0.9455391358903963}",20,0,-121.08697289760958,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
57,False,"{'a': 0.01, 'e': 0.9445940693665233}",25,0,-47.42083331805192,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
58,False,"{'a': 0.01, 'e': 0.9436499474367985}",20,0,-79.22193088322808,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.9427067691570997}",20,0,-92.95100630171335,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.9417645335842487}",30,0,-41.15501625351665,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
61,False,"{'a': 0.01, 'e': 0.9408232397760097}",20,0,-254.26319487892573,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 5}",0
62,False,"{'a': 0.01, 'e': 0.9398828867910889}",20,0,-162.1612325442795,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
63,False,"{'a': 0.01, 'e': 0.9389434736891332}",20,1,-79.86201108344977,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
64,False,"{'a': 0.01, 'e': 0.9380049995307295}",20,0,-94.28357139661424,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.9370674633774034}",35,0,-94.27039765282363,"{0: 23, 1: 5, 2: 6, 3: 0, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.9361308642916188}",20,0,-49.62933236483551,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.9351952013367766}",20,0,-43.40362348688721,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
68,False,"{'a': 0.01, 'e': 0.9342604735772135}",30,0,-125.88399248803003,"{0: 20, 1: 3, 2: 3, 3: 3, 4: 1}",0
69,False,"{'a': 0.01, 'e': 0.933326680078202}",25,0,-200.4383574766513,"{0: 14, 1: 2, 2: 3, 3: 3, 4: 3}",0
70,False,"{'a': 0.01, 'e': 0.9323938199059483}",20,0,-115.4341871403937,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
71,False,"{'a': 0.01, 'e': 0.9314618921275921}",25,0,-107.0631571080901,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
72,False,"{'a': 0.01, 'e': 0.9305308958112057}",20,0,-84.59666792615172,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.9296008300257927}",30,0,-108.63472968618542,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
74,False,"{'a': 0.01, 'e': 0.9286716938412872}",20,0,-58.43241609031332,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.01, 'e': 0.9277434863285529}",30,11,-31.711475673585433,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.9268162065593822}",30,0,-108.15378762911799,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
77,False,"{'a': 0.01, 'e': 0.9258898536064953}",20,5,-44.37088855880645,"{0: 10, 1: 2, 2: 1, 3: 2, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.9249644265435393}",35,0,-93.91136614257454,"{0: 29, 1: 2, 2: 1, 3: 1, 4: 2}",0
79,False,"{'a': 0.01, 'e': 0.9240399244450868}",25,0,-93.65686744198764,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",1
80,False,"{'a': 0.01, 'e': 0.9231163463866358}",25,0,-97.98570570382344,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
81,False,"{'a': 0.01, 'e': 0.922193691444608}",20,0,-35.21437271313896,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.9212719586963487}",20,0,-185.79720281562305,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
83,False,"{'a': 0.01, 'e': 0.9203511472201247}",20,6,-82.30443960724365,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
84,False,"{'a': 0.01, 'e': 0.9194312560951247}",25,0,-155.09785427979324,"{0: 15, 1: 4, 2: 1, 3: 3, 4: 2}",0
85,False,"{'a': 0.01, 'e': 0.9185122844014574}",20,0,-69.94948739661785,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
86,False,"{'a': 0.01, 'e': 0.9175942312201509}",20,0,-107.22763427655082,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
87,False,"{'a': 0.01, 'e': 0.9166770956331523}",25,0,-192.70720275430085,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
88,False,"{'a': 0.01, 'e': 0.9157608767233256}",30,5,-56.76392213763359,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.914845573574452}",25,0,-156.36923318876111,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
90,False,"{'a': 0.01, 'e': 0.9139311852712282}",25,0,-42.65845576492077,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
91,False,"{'a': 0.01, 'e': 0.9130177108992658}",30,0,-159.21699424834694,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
92,False,"{'a': 0.01, 'e': 0.9121051495450904}",20,0,-102.87800445349463,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
93,False,"{'a': 0.01, 'e': 0.9111935002961405}",20,0,-142.12117811730883,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
94,False,"{'a': 0.01, 'e': 0.910282762240767}",25,0,-206.84075728367787,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
95,False,"{'a': 0.01, 'e': 0.9093729344682314}",20,0,-113.63314970632763,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
96,False,"{'a': 0.01, 'e': 0.9084640160687062}",20,0,-153.01067742565277,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
97,False,"{'a': 0.01, 'e': 0.9075560061332727}",25,0,-48.34033491042409,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.9066489037539209}",20,0,-112.17098951354863,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
99,False,"{'a': 0.01, 'e': 0.9057427080235485}",20,0,-179.52300200301815,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
100,False,"{'a': 0.01, 'e': 0.9048374180359595}",25,0,-59.44277973928487,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
101,False,"{'a': 0.01, 'e': 0.9039330328858641}",20,0,-76.99448387049519,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
102,False,"{'a': 0.01, 'e': 0.9030295516688768}",20,0,-93.59723586355516,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.01, 'e': 0.9021269734815165}",30,0,-74.07138545791754,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
104,False,"{'a': 0.01, 'e': 0.9012252974212047}",20,0,-39.75782582656476,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.01, 'e': 0.9003245225862656}",25,0,-41.75523764669842,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
106,False,"{'a': 0.01, 'e': 0.899424648075924}",30,0,-335.4103671597409,"{0: 13, 1: 3, 2: 5, 3: 4, 4: 5}",0
107,False,"{'a': 0.01, 'e': 0.8985256729903055}",30,0,-142.2939288162217,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
108,False,"{'a': 0.01, 'e': 0.8976275964304349}",35,0,-163.42001211064866,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",1
109,False,"{'a': 0.01, 'e': 0.8967304174982355}",20,0,-127.12935987712883,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
110,False,"{'a': 0.01, 'e': 0.8958341352965282}",20,0,-86.0569956888145,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
111,False,"{'a': 0.01, 'e': 0.894938748929031}",20,0,-102.82768336225234,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.01, 'e': 0.8940442575003572}",20,0,-61.07607264502896,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.8931506601160155}",20,7,-68.7637836511943,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
114,False,"{'a': 0.01, 'e': 0.8922579558824083}",25,0,-181.42668968715518,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
115,False,"{'a': 0.01, 'e': 0.8913661439068313}",25,0,-121.72150177249996,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
116,False,"{'a': 0.01, 'e': 0.8904752232974726}",25,3,-32.210617071973886,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.8895851931634113}",20,0,-65.18284465665822,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
118,False,"{'a': 0.01, 'e': 0.8886960526146174}",30,0,-21.13942907343385,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
119,False,"{'a': 0.01, 'e': 0.8878078007619501}",25,0,-46.50536424077212,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
120,False,"{'a': 0.01, 'e': 0.8869204367171575}",25,0,-88.20487478726253,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.01, 'e': 0.8860339595928756}",25,0,-161.162425729635,"{0: 17, 1: 0, 2: 2, 3: 4, 4: 2}",0
122,False,"{'a': 0.01, 'e': 0.8851483685026271}",20,0,-90.14285815212502,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
123,False,"{'a': 0.01, 'e': 0.8842636625608209}",20,0,-49.58208755242025,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
124,False,"{'a': 0.01, 'e': 0.8833798408827509}",25,16,-38.07531478641064,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
125,False,"{'a': 0.01, 'e': 0.8824969025845955}",20,0,-126.09622894230132,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
126,False,"{'a': 0.01, 'e': 0.8816148467834161}",20,0,-94.6032973567743,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
127,False,"{'a': 0.01, 'e': 0.880733672597157}",25,17,-37.20082947447983,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.01, 'e': 0.8798533791446438}",25,0,-97.7365116633406,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
129,False,"{'a': 0.01, 'e': 0.8789739655455832}",30,8,-85.97636861434734,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
130,False,"{'a': 0.01, 'e': 0.8780954309205613}",20,0,-163.88608136819096,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
131,False,"{'a': 0.01, 'e': 0.8772177743910435}",20,0,-168.91834436334344,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
132,False,"{'a': 0.01, 'e': 0.8763409950793732}",30,4,-109.46237572385472,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 1}",1
133,False,"{'a': 0.01, 'e': 0.8754650921087711}",20,0,-74.40949641620898,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
134,False,"{'a': 0.01, 'e': 0.874590064603334}",20,12,-48.21810710346955,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
135,False,"{'a': 0.01, 'e': 0.8737159116880344}",20,0,-96.25695544029826,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
136,False,"{'a': 0.01, 'e': 0.8728426324887193}",30,0,-70.06520691514245,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
137,False,"{'a': 0.01, 'e': 0.8719702261321094}",35,0,-115.65966187945254,"{0: 20, 1: 4, 2: 10, 3: 1, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.8710986917457983}",25,0,2.4235489867123103,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
139,False,"{'a': 0.01, 'e': 0.8702280284582515}",25,5,-143.74289639472534,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",1
140,False,"{'a': 0.01, 'e': 0.8693582353988059}",25,0,-54.41731908078457,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.8684893116976679}",30,0,-91.16378341749328,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
142,False,"{'a': 0.01, 'e': 0.867621256485914}",25,0,-105.7813397395108,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
143,False,"{'a': 0.01, 'e': 0.8667540688954889}",25,0,-73.72917672285834,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
144,False,"{'a': 0.01, 'e': 0.865887748059205}",25,0,-97.97349321479595,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
145,False,"{'a': 0.01, 'e': 0.8650222931107413}",30,0,-126.86797435510009,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.8641577031846428}",35,3,-107.04774177762913,"{0: 20, 1: 5, 2: 6, 3: 0, 4: 1}",1
147,False,"{'a': 0.01, 'e': 0.8632939774163194}",30,0,-157.50931586720696,"{0: 16, 1: 3, 2: 6, 3: 5, 4: 0}",0
148,False,"{'a': 0.01, 'e': 0.8624311149420455}",35,0,-82.30747006523244,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
149,False,"{'a': 0.01, 'e': 0.8615691148989583}",20,0,-132.76413167964776,"{0: 8, 1: 6, 2: 3, 3: 2, 4: 1}",0
150,False,"{'a': 0.01, 'e': 0.8607079764250578}",30,15,-27.19068208935395,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.8598476986592055}",20,0,-26.89764104670386,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.8589882807411234}",25,0,-39.72297895012592,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
153,False,"{'a': 0.01, 'e': 0.8581297218113938}",25,3,-132.35258517464771,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 2}",1
154,False,"{'a': 0.01, 'e': 0.8572720210114575}",25,0,-92.67191651800698,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
155,False,"{'a': 0.01, 'e': 0.8564151774836135}",30,0,-203.31165616810685,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
156,False,"{'a': 0.01, 'e': 0.8555591903710185}",20,0,-168.63579671700538,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
157,False,"{'a': 0.01, 'e': 0.8547040588176851}",30,3,-175.25428605680958,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 3}",1
158,False,"{'a': 0.01, 'e': 0.8538497819684817}",30,0,-78.74748020300412,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
159,False,"{'a': 0.01, 'e': 0.8529963589691315}",25,0,-187.6249892134965,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
160,False,"{'a': 0.01, 'e': 0.8521437889662113}",20,2,-81.71050567121321,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
161,False,"{'a': 0.01, 'e': 0.8512920711071511}",25,0,-120.77833475452378,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
162,False,"{'a': 0.01, 'e': 0.850441204540233}",20,2,-120.08634695296797,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 3}",1
163,False,"{'a': 0.01, 'e': 0.8495911884145902}",25,0,-129.79718146082004,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
164,False,"{'a': 0.01, 'e': 0.8487420218802068}",20,0,-4.926309667376735,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
165,False,"{'a': 0.01, 'e': 0.8478937040879159}",25,0,-133.81593776863804,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
166,False,"{'a': 0.01, 'e': 0.8470462341893996}",25,0,-59.18529105532657,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
167,False,"{'a': 0.01, 'e': 0.8461996113371882}",20,0,-98.52952190042102,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
168,False,"{'a': 0.01, 'e': 0.8453538346846587}",20,0,-30.868371900008786,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.8445089033860343}",20,0,-148.10657377507238,"{0: 8, 1: 3, 2: 6, 3: 2, 4: 1}",0
170,False,"{'a': 0.01, 'e': 0.8436648165963837}",20,0,-69.32002437852019,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
171,False,"{'a': 0.01, 'e': 0.8428215734716199}",25,0,-123.95151274668169,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
172,False,"{'a': 0.01, 'e': 0.8419791731684999}",25,0,-71.34696212467954,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
173,False,"{'a': 0.01, 'e': 0.8411376148446232}",20,0,-91.62450297475492,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
174,False,"{'a': 0.01, 'e': 0.8402968976584314}",25,0,-87.16922741014884,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
175,False,"{'a': 0.01, 'e': 0.8394570207692074}",25,0,-157.31712794503343,"{0: 11, 1: 5, 2: 5, 3: 3, 4: 1}",0
176,False,"{'a': 0.01, 'e': 0.838617983337074}",25,0,-70.10687650082245,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
177,False,"{'a': 0.01, 'e': 0.8377797845229938}",25,0,-132.17384592210948,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
178,False,"{'a': 0.01, 'e': 0.8369424234887681}",30,0,-142.98761649181648,"{0: 18, 1: 4, 2: 4, 3: 3, 4: 1}",0
179,False,"{'a': 0.01, 'e': 0.8361058993970355}",20,7,-60.85940298411065,"{0: 7, 1: 0, 2: 5, 3: 1, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.835270211411272}",25,5,-3.2409495325013267,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.8344353586957896}",20,6,-45.2014993902703,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
182,False,"{'a': 0.01, 'e': 0.8336013404157353}",20,0,-122.3646309666109,"{0: 8, 1: 3, 2: 8, 3: 0, 4: 1}",0
183,False,"{'a': 0.01, 'e': 0.832768155737091}",20,0,-76.00086878147567,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
